Alawite,0.08288400,0.13931227,-0.04662600,-0.06947436,-0.01633855,-0.02043500,-0.00102545,-0.00560109,-0.00202673,0.00652745,0.00538827,-0.00376018,0.00781127,0.00138882,-0.00597173,0.00471291,-0.00227582,0.00051836,0.00382800,-0.00287627,-0.00083927,-0.00024745,0.00101955,0.00265091,0.00015245
古人类阿尔巴尼亚_BA,0.12315660,0.15232940,0.02745440,-0.01563320,0.02708180,-0.00875720,0.00098700,-0.00078460,-0.00032740,0.02569520,0.00302060,0.00578500,-0.01890980,-0.00704640,-0.00955460,-0.00636440,0.00696240,-0.00038000,0.00276520,-0.00695340,-0.00908400,0.00291820,-0.00268700,0.00592860,-0.00586780
古人类阿尔巴尼亚_EBA,0.12292900,0.11881700,0.03356400,0.04554300,-0.00830900,0.01255000,0.00822500,-0.00046200,-0.02638400,-0.01239200,-0.00227300,0.00074900,-0.00683800,0.00247700,0.01425100,-0.00967900,-0.01421200,0.00392700,0.01030700,-0.00988000,-0.01073100,-0.00309100,0.01466600,0.01084500,-0.01149600
阿尔巴尼亚_Early现代,0.08593650,0.06194750,-0.06052800,0.01760350,-0.01877300,0.01199250,0.00058750,0.00161500,0.01186200,0.01594600,-0.00178600,-0.00284750,0.00260150,0.00832600,-0.01323300,-0.01040850,0.00684550,-0.00145700,0.00377100,-0.00037500,0.00205900,0.00111300,0.00080100,0.00235000,0.00161650
古人类阿尔巴尼亚_IA,0.13203500,0.15639200,0.03469500,-0.01162800,0.03508300,-0.00195200,0.00329000,0.00069200,0.00265900,0.03134500,0.00860700,0.01678500,-0.02393400,-0.00440400,-0.01357200,0.00066300,0.01186500,0.00671400,0.01131300,-0.01000500,-0.00773600,-0.00037100,-0.00258800,0.00783200,-0.00778400
古人类阿尔巴尼亚_LN,0.12349800,0.18584150,0.00339400,-0.10222950,0.04647000,-0.04713250,-0.00399500,-0.00103850,0.03793900,0.08255300,0.00860650,0.01363800,-0.02326500,0.00302750,-0.04024100,-0.01710400,0.00958350,-0.00044350,0.00867350,-0.01713350,-0.01166700,0.00513150,-0.00449850,-0.00234950,-0.00892100
古人类阿尔巴尼亚_MBA,0.12520500,0.14319000,0.01923300,0.00387600,0.03262100,-0.01952200,0.00658000,-0.01199900,0.00879500,0.03353100,0.00146100,0.00509500,-0.00654100,-0.02146900,-0.01004300,0.00477300,0.02725000,-0.00975500,0.00138300,0.00875400,-0.00399300,0.00667700,0.00973700,0.01205000,0.00742400
古人类阿尔巴尼亚_中世纪,0.12065250,0.15436050,0.01433050,-0.03553000,0.02431200,-0.00725100,-0.00211500,-0.00126900,0.00306800,0.01986400,0.00202950,0.00554500,-0.01308200,0.00082550,-0.01927250,-0.01259600,0.01056100,-0.00215400,0.00829600,-0.01550750,-0.00942100,0.00302950,0.00036950,-0.00138550,0.00000000
阿尔巴尼亚_现代,0.12201840,0.14867340,0.01493400,-0.02215780,0.02702040,-0.00875720,0.00249100,0.00239980,0.00089980,0.01745820,0.00272820,0.00602480,-0.00761140,0.00693600,-0.02079240,0.00108720,0.01781060,0.00038000,0.00548040,-0.00475220,-0.01160460,0.00328920,0.00150380,0.00462720,-0.00646640
古人类阿尔巴尼亚n,0.12224000,0.14359055,0.01756584,-0.01576750,0.02639361,-0.00733924,0.00249842,0.00146955,0.00150705,0.01731247,-0.00086326,0.00357308,-0.00623987,0.00628358,-0.01930805,-0.00209700,0.01199876,0.00053679,0.00739968,-0.00618387,-0.00808766,0.00140895,0.00283466,0.00335808,-0.00303155
Alevi_Dersim,0.09935129,0.11366686,-0.05522114,-0.03606064,-0.03754521,-0.00545821,0.00540500,-0.00496129,-0.02918836,-0.01098614,0.00089307,0.00020336,-0.00100871,-0.00234943,0.00281129,0.00582443,-0.00291493,0.00260621,0.00256800,-0.00856664,-0.00164893,-0.00416007,0.00082743,-0.00165257,0.00374636
古人类阿尔及利亚_NumidoRoman,0.09162750,0.15029800,-0.02432400,-0.05216450,0.00815500,-0.02133500,0.00340750,-0.00034650,0.00695400,0.02104800,0.00227350,0.00382200,-0.00393950,0.00013750,-0.00237500,-0.00285050,0.00541100,-0.00215400,-0.00006300,-0.00556500,-0.00511600,-0.00562600,0.00228000,0.00114500,0.00443050
古人类阿尔及利亚n,-0.06805671,0.13278054,-0.00716521,-0.06773579,0.02122175,-0.03007367,-0.02212037,0.00744196,0.05303129,0.02509537,0.00550758,-0.00616954,0.02085583,-0.01385983,0.01302350,-0.01017075,-0.00335737,-0.01640087,-0.03164458,0.00715967,-0.00963925,-0.02829075,0.01818921,-0.00026608,0.00129225
古人类阿尔及利亚n_Jew,0.07469650,0.14572837,-0.02121300,-0.06100663,0.01111725,-0.02621575,-0.00572812,-0.00288450,0.01592725,0.02082063,0.00499350,-0.00164862,0.00724713,-0.00445550,-0.00536113,-0.00084525,-0.00208612,-0.00153600,-0.00578200,-0.00272000,-0.00357188,-0.00157650,0.00104762,0.00043687,-0.00119737
Altaian,0.05660105,-0.29076459,0.07189291,-0.00446327,-0.06308864,-0.02522691,0.01201759,0.01434905,-0.00041845,0.00082000,-0.01622414,-0.00207082,-0.00058123,-0.01406877,0.00261564,0.00200086,-0.00266695,-0.00203282,0.01148423,0.01526291,-0.02652136,0.00084318,-0.01303618,-0.00491850,-0.00238400
Altaian_Kizhi,0.05583316,-0.29412958,0.07195053,-0.00595000,-0.05988158,-0.02442495,0.01243100,0.01678468,0.00023684,-0.00061379,-0.01250400,-0.00123042,-0.00104842,-0.01421126,0.00102853,0.00348916,-0.00063821,0.00096684,0.00876584,0.01586284,-0.02900805,0.00033847,-0.01116353,-0.00346900,-0.00228784
Amerindian_北,0.05292775,-0.32801600,0.11200475,0.07743925,-0.10617375,-0.01840675,-0.19834875,-0.23479775,-0.00373250,-0.02013700,0.00828175,-0.00340975,0.00639250,0.00006875,-0.01513275,-0.00450800,-0.00052150,0.00326225,0.01150150,0.00734725,0.00386825,-0.01075775,0.00271150,0.00620550,0.00928050
Ami,0.01923600,-0.45008280,-0.04729100,-0.06766850,0.14202650,0.06372650,-0.00556980,-0.01488410,-0.02255890,-0.02257910,0.04754720,0.00467580,-0.00554500,-0.00196790,0.00723400,0.00411030,-0.00331170,0.00497880,0.00854740,-0.01940930,0.01090560,-0.02819290,0.00253890,-0.00610910,-0.05417470
Andian_A,0.10892850,0.12348840,-0.04657440,-0.03979360,-0.03566820,-0.00435060,0.00834260,-0.00549200,-0.04902430,-0.01662000,0.00319910,0.00591960,-0.01305240,0.00136250,0.00361010,-0.00570120,0.00375510,-0.00027880,-0.00499020,0.00501500,0.00229590,0.00288110,0.00176250,-0.00101210,0.00049100
Andian_B,0.11363350,0.10510733,-0.02287883,0.01615000,-0.03810967,0.01175983,0.00399500,-0.00746117,-0.05515333,-0.03805700,0.00029783,0.00966650,-0.00872167,-0.00933550,0.01800550,0.00366833,0.00684517,-0.00373717,-0.00869417,0.00587783,0.00083183,0.00276150,0.00269100,0.00698867,-0.00041900
Arain,0.07276550,0.00993771,-0.10987686,0.06522293,-0.07667357,0.04526000,0.00261857,0.00120329,-0.01176021,-0.00749764,-0.00704064,-0.00062093,-0.00036100,-0.00574100,0.01418264,0.01012421,-0.00997450,0.00045243,0.00206514,-0.01132679,0.00077550,-0.00561736,-0.00081871,-0.00467336,0.00125721
阿根廷_Aconcagua,0.05463500,-0.31786100,0.12369600,0.09916100,-0.11509800,-0.01366600,-0.30786400,-0.37406100,-0.01697500,-0.01275700,0.00113700,-0.00059900,-0.00059500,0.02270800,-0.00597200,0.00689500,0.00078200,-0.00405400,0.00993000,-0.00187600,-0.00474200,0.01026300,0.00147900,0.00494000,-0.00455000
阿根廷_ArroyoSeco2,0.05520415,-0.31007515,0.11973565,0.09108600,-0.10950750,-0.01552500,-0.28471550,-0.33794750,-0.01145350,-0.01357665,0.00311250,-0.00254785,-0.00019835,0.01740950,-0.00764515,0.00797750,0.00488915,-0.00432850,0.00599150,0.00406450,-0.00376435,0.00919150,0.00147915,-0.00317300,0.00031935
阿根廷_BeagleChannel,0.05261177,-0.31898910,0.11849977,0.09492610,-0.11660300,-0.02271410,-0.28948077,-0.34570347,-0.01199867,-0.01567220,0.00023480,0.00151523,0.00127177,0.02368643,-0.00312167,0.00757223,0.00337520,-0.00129533,-0.00385480,0.00351567,0.00123400,0.00471257,-0.00603900,0.00041510,-0.00449700
阿根廷_LagunaChica,0.04809025,-0.31760675,0.11728475,0.09052075,-0.11325200,-0.01945250,-0.28518525,-0.34406300,-0.01738475,-0.01617325,-0.00889100,-0.00445875,0.00561225,0.02232925,-0.00702325,0.00397750,0.00567200,-0.00278700,0.00521675,0.00465850,-0.00349400,0.00850100,-0.00338925,-0.00250025,-0.00568800
阿根廷_LagunaToro,0.05463500,-0.32293800,0.12520400,0.08559500,-0.11048200,-0.02454200,-0.29517300,-0.34475500,-0.00511300,-0.01913500,-0.01023000,-0.00614500,0.01293300,0.01665200,-0.00814300,-0.00225400,0.00651900,-0.00354700,0.00075400,0.00600300,0.00287000,0.00494600,0.00160200,0.00566300,0.00311300
阿根廷_MitrePeninsula,0.05368670,-0.32124600,0.12400980,0.09749230,-0.12043270,-0.02180000,-0.29274470,-0.34660080,-0.01506670,-0.01649250,0.00140730,0.00169830,-0.00096630,0.02259300,-0.00056570,0.00627580,0.00936600,-0.00382180,0.00155030,0.00310570,-0.00482470,0.00154570,-0.00073950,-0.00010020,0.00039930
阿根廷_北TierradelFiego,0.05577300,-0.30770500,0.11502200,0.10400600,-0.11140500,-0.01450200,-0.29470300,-0.34960100,-0.01349900,-0.01530800,0.00519600,-0.00314700,0.00193300,0.02422200,-0.00475000,0.00689500,0.00860500,-0.00038000,-0.00691300,-0.00125100,-0.00249600,0.00395700,-0.00690200,0.00048200,-0.00622700
阿根廷_北TierradelFuego,0.05657000,-0.31755600,0.11634160,0.09638320,-0.11586750,-0.01918770,-0.28532650,-0.34560850,-0.01141250,-0.01665630,-0.00256560,-0.00184340,-0.00248280,0.02034070,-0.00780370,0.00493240,0.00500680,0.00361070,-0.00121920,0.00335170,-0.00353100,-0.00021050,-0.00126950,-0.00747070,-0.00080230
古人类亚美尼亚_Achaemenid,0.09788800,0.12287900,-0.05242000,-0.04618900,-0.03908400,-0.01310800,0.00893000,-0.00830700,-0.03272400,-0.01567200,0.00016200,0.00719400,-0.00624400,0.00605500,0.00339300,-0.00450800,-0.00717100,-0.00291400,0.00000000,-0.01000500,0.00124800,0.00507000,-0.00012300,-0.00397600,-0.00898100
亚美尼亚_Aknashen,0.09788800,0.12897200,-0.08070400,-0.05846300,-0.04647000,-0.00864600,0.01245600,-0.00553800,-0.05010800,-0.01148100,0.00584600,0.00344700,-0.01189300,-0.00055000,-0.00488600,0.01511500,0.02738100,0.00481400,0.00930200,-0.00875400,0.01135500,0.00457500,-0.00419000,0.00192800,0.00275400
亚美尼亚_古典时期,0.10016400,0.13405000,-0.06561900,-0.05168000,-0.03723800,-0.00669300,0.01245600,-0.00553800,-0.04520000,-0.00546700,-0.00422200,0.00089900,-0.01174400,0.01101000,-0.00230700,-0.00212100,0.00756200,0.00088700,-0.00653600,-0.00087500,0.01185400,0.00618300,-0.00135600,-0.00373500,-0.00323300
亚美尼亚_Beniamin,0.10467292,0.13290466,-0.04774763,-0.03868643,-0.03097144,-0.00884547,0.00484231,-0.00337937,-0.04003678,-0.01441487,0.00238701,0.00298163,-0.00558542,0.00247403,-0.00013560,0.00075874,0.00660451,-0.00211348,-0.00217118,-0.00053774,0.00122012,0.00091991,0.00115448,-0.00124250,-0.00027673
亚美尼亚_C,0.11069280,0.13379600,-0.03318650,-0.02721280,-0.02831280,-0.00759980,0.00182120,-0.00703820,-0.02577000,-0.00592250,0.00787580,0.00745580,-0.00865950,-0.00223620,-0.00383400,-0.00981180,-0.00863780,0.00294520,0.00069150,-0.00672180,-0.00171580,0.00442050,0.00089350,-0.00367500,0.00245480
古人类亚美尼亚_EBA,0.10452763,0.13311908,-0.06825878,-0.04411642,-0.04590592,-0.00621700,0.00862683,-0.00703808,-0.05574133,-0.01729717,0.00474972,0.00716875,-0.01468642,0.00154250,0.00217170,-0.00500513,0.00538925,-0.00214842,0.00104217,-0.00074008,0.00517850,-0.00063367,0.00163825,-0.00428763,-0.00339283
古人类亚美尼亚_EIA,0.09864660,0.13111607,-0.05241950,-0.03861643,-0.03185177,-0.00629057,0.00813367,-0.00506410,-0.04037067,-0.01643193,0.00386117,0.00407157,-0.00727593,-0.00730950,0.00366450,0.00419883,0.02083973,-0.00366017,-0.00377783,0.00207717,0.00629440,0.00158667,0.00066400,-0.00530850,-0.00450377
古人类亚美尼亚_Early中世纪,0.10547600,0.13303400,-0.05405400,-0.05006500,-0.03015900,-0.00734430,-0.00054830,-0.00707670,-0.03108730,-0.00595330,0.00194900,0.00179870,-0.00713530,0.00041300,0.00212630,-0.00349170,-0.00182530,0.00291400,0.00389670,-0.00058370,0.00166370,-0.00037100,-0.00082170,0.00028100,0.00347230
古人类亚美尼亚_IA,0.10504230,0.13238150,-0.04709970,-0.03741030,-0.03069810,-0.00771955,0.00575755,-0.00684050,-0.03850170,-0.01569165,0.00184405,0.00294915,-0.01084680,0.00401580,0.00085305,-0.01191885,-0.00494535,0.00020805,0.00034580,-0.00001770,0.00249985,0.00189895,0.00222275,-0.00334375,0.00346840
古人类亚美尼亚_LBA,0.10425555,0.12021875,-0.04256385,-0.02286448,-0.03631912,-0.00382090,0.00468088,-0.00594238,-0.04370308,-0.01921367,0.00401200,0.00446857,-0.00746165,-0.00420437,0.00625007,-0.00053333,0.00196670,0.00006075,0.00040800,0.00136902,0.00218140,0.00096930,0.00022655,-0.00112517,-0.00108145
古人类亚美尼亚_LBA.SG,0.10016470,0.12186370,-0.03180400,-0.01119730,-0.03426270,0.00083670,0.00415170,-0.01223030,-0.04772200,-0.02126100,-0.00503400,0.00369670,-0.00416230,-0.00536700,0.00954600,-0.00556870,0.00013030,-0.00147830,0.00029330,0.00608630,-0.00440900,-0.00045370,0.00924330,-0.00212870,0.00247470
古人类亚美尼亚_LIA,0.10298280,0.13284100,-0.05382937,-0.03942137,-0.03703963,-0.00848627,0.00586390,-0.00581280,-0.03735970,-0.01290400,0.00136487,0.00178780,-0.00679587,0.00338180,0.00269513,0.00041040,-0.00563153,0.00449450,0.00388763,-0.00476700,0.00210033,-0.00002090,0.00117090,-0.00368387,0.00320163
古人类亚美尼亚_LateHellenistic,0.10187200,0.13608050,-0.05977400,-0.05604050,-0.03508350,-0.01324750,0.00552250,-0.00565350,-0.03088300,-0.00974950,0.00649550,-0.00472100,-0.00052050,-0.00082550,-0.00400400,-0.01213200,-0.01160400,-0.00107700,0.00433650,-0.00375200,0.00180950,-0.00018550,-0.00511500,-0.00283150,0.00281400
亚美尼亚_Lchashen,0.10267770,0.12355585,-0.04805130,-0.02639180,-0.03610915,-0.00521770,0.00530715,-0.00548070,-0.04128840,-0.02106340,0.00048050,0.00369035,-0.00665895,-0.00386500,0.00814330,0.00516005,-0.00304790,0.00135135,-0.00252990,-0.00019285,0.00379520,0.00313770,0.00029290,-0.00210340,-0.00069825
古人类亚美尼亚_MBA,0.10547577,0.12265323,-0.03741877,-0.02397377,-0.03498067,0.00251000,0.00859067,-0.00664067,-0.04613157,-0.02008657,-0.00046890,0.00524557,-0.00962990,0.00347110,0.00542877,-0.01132900,-0.00595423,-0.00349100,-0.00160610,0.00429343,0.00024967,0.00560543,-0.00213623,-0.00064267,-0.00015957
古人类亚美尼亚_MBA.SG,0.10585500,0.11983200,-0.02828400,-0.01292000,-0.02646600,-0.00557800,0.00352500,-0.00738400,-0.05215400,-0.01785900,0.00714500,-0.00494600,0.00089200,0.00880800,0.01017900,-0.00636400,-0.01356000,-0.00861500,0.00377100,-0.00350200,0.00424300,0.00618300,0.01072300,0.00710900,0.00191600
亚美尼亚_MasisBlur,0.10471700,0.15436000,-0.06448800,-0.08301100,-0.01723400,-0.03514000,0.01363100,-0.00300000,-0.01574800,0.01530800,0.01136700,0.00629400,-0.01323100,-0.00041300,-0.01900100,0.00914900,0.02229600,-0.00899500,-0.00163400,0.00775400,-0.00124800,0.00556400,-0.00295800,-0.00650700,-0.00311300
古人类亚美尼亚_UrartianEmpire,0.10225115,0.12829515,-0.04990550,-0.04661965,-0.02851800,-0.01273600,0.00003900,-0.00819200,-0.04189335,-0.02621135,-0.01147535,-0.00169835,-0.00537650,-0.00348665,0.00049785,0.00430915,-0.00204285,0.00168885,0.00050315,-0.00062535,0.00877585,-0.00148385,0.00694300,-0.00291200,0.00826265
古人类亚美尼亚n_Aintab,0.10092300,0.14285133,-0.05606533,-0.06567667,-0.02800500,-0.02073100,0.00368167,-0.00453833,-0.02345233,-0.00078967,0.00308533,0.00304733,-0.00034700,0.00160567,-0.00678600,-0.00150267,0.01077867,0.00059100,0.00012600,-0.00421033,0.00083167,-0.00008233,0.00115033,-0.00184767,-0.00083833
古人类亚美尼亚n_Ararat,0.10304335,0.13632000,-0.05938547,-0.06195900,-0.02688276,-0.01734053,0.00428529,-0.00452012,-0.02817624,-0.00343024,0.00304729,0.00333229,-0.00270218,0.00250965,-0.00552471,-0.00179388,0.00092035,0.00131900,0.00394853,-0.00445071,0.00023476,0.00404412,-0.00126147,-0.00026929,0.00121153
古人类亚美尼亚n_Artsakh,0.10282033,0.13337300,-0.04927700,-0.04629667,-0.03169800,-0.01087667,0.00689333,-0.00553833,-0.03415533,-0.01099500,0.00249000,0.00154867,-0.00356767,-0.00399067,0.00407167,-0.00565700,-0.00547600,-0.00261800,0.00142467,-0.00308500,-0.00199633,0.00156633,-0.00073933,-0.00433767,0.00307333
古人类亚美尼亚n_Erzurum,0.10680400,0.13845050,-0.05713383,-0.06217750,-0.02738967,-0.01826717,0.00348583,-0.00338433,-0.03006483,-0.00571000,0.00443867,-0.00014967,-0.00101583,0.00215600,-0.00420733,0.00086183,-0.00191217,0.00206933,0.00027233,-0.00077150,0.00166383,0.00288533,0.00043167,-0.00058233,0.00087800
古人类亚美尼亚n_Gesaria,0.10670900,0.13506525,-0.05279675,-0.06015875,-0.02592775,-0.01512975,0.00452375,-0.00473050,-0.02791775,-0.00186775,0.00405975,0.00228550,-0.00356800,0.00258050,-0.00502150,-0.00420975,-0.00003250,0.00034825,0.00179125,-0.00431450,0.00099850,0.00528600,-0.00246475,-0.00159650,0.00128725
古人类亚美尼亚n_Gurin,0.10414850,0.13912750,-0.05807650,-0.06169300,-0.02908200,-0.01645450,0.00599250,-0.00657700,-0.03067850,-0.00282450,0.00243600,0.00247250,0.00356800,0.00013750,-0.00814300,0.00981150,0.01460300,-0.00183700,0.00245150,0.00268900,0.00349400,-0.00006200,-0.00172550,-0.00120500,-0.00263450
古人类亚美尼亚n_Hemsheni,0.10731871,0.13738657,-0.05834586,-0.06035486,-0.03481943,-0.01533914,0.00715100,-0.00741729,-0.04607629,-0.00572743,0.00273771,0.00702229,-0.01244486,0.00096314,-0.00837586,-0.00774714,0.00908957,-0.00021714,-0.00213671,0.00459143,0.00573971,0.00386857,-0.00304614,-0.00633457,0.00073557
古人类亚美尼亚n_Parspatunik,0.10585550,0.14065100,-0.04978000,-0.05248750,-0.03308300,-0.00599600,0.00564000,-0.00196150,-0.03487100,-0.00774500,0.00267950,0.00599450,-0.00267600,0.00041250,-0.00671800,-0.00769000,-0.00469400,-0.00114000,0.00069100,-0.00368900,0.00068650,0.00370950,0.00246500,-0.00090400,0.00065850
古人类亚美尼亚n_Syunik,0.10492409,0.13469600,-0.05368818,-0.05197364,-0.03181009,-0.01080073,0.00376000,-0.00558018,-0.03229627,-0.00705764,0.00265736,0.00418255,-0.00333809,0.00419109,-0.00167800,-0.00077145,-0.00328355,0.00214209,0.00185118,-0.00288782,0.00324445,-0.00026973,-0.00138936,0.00109545,0.00014145
古人类亚美尼亚n_Urfa,0.10114000,0.13927257,-0.05958486,-0.07050629,-0.02673000,-0.01968171,0.00376000,-0.00514257,-0.02612043,0.00242114,0.00359571,0.00203386,0.00042486,0.00424671,-0.00777486,0.00089000,0.00163929,0.00016286,0.00208300,-0.00259043,0.00026757,0.00070643,-0.00140843,-0.00111886,0.00106043
Arora,0.07170850,0.00761650,-0.10691375,0.07041400,-0.07301375,0.04525000,0.00182125,0.00069200,-0.00536850,-0.00469275,-0.00426275,-0.00445850,0.00048325,-0.00939250,0.00946650,0.00659650,-0.00678000,0.00342050,-0.00009425,-0.01531975,-0.00695650,-0.00677000,0.00027725,-0.00247000,0.00455050
Ashkenazi_奥地利,0.09561150,0.13709650,-0.01150250,-0.04748100,0.01092500,-0.01478150,-0.00235000,-0.00288450,0.00971450,0.01421450,0.00292300,-0.00164850,-0.00059450,0.00110100,-0.00475000,0.00152500,-0.00860550,0.00006350,-0.00144550,-0.00281400,-0.00218350,-0.00309150,-0.00141750,0.00120500,-0.00089800
Ashkenazi_白俄罗斯sia,0.10191546,0.13397162,-0.00733931,-0.03957992,0.01077115,-0.01445954,-0.00101231,-0.00102938,0.00572669,0.01462085,0.00244846,-0.00036885,0.00231000,-0.00146100,-0.00294400,0.00279438,0.00181538,-0.00034092,0.00148892,-0.00126023,-0.00385862,-0.00077046,0.00273992,0.00156646,-0.00029492
Ashkenazi_法国,0.09561138,0.14369738,-0.01513200,-0.05135700,0.00930950,-0.01948750,-0.00252625,-0.00204813,0.00856450,0.01954487,0.00377575,-0.00093675,0.00250850,-0.00230512,-0.00364738,0.00318213,0.00089663,-0.00226437,-0.00213687,-0.00539300,-0.00088913,-0.00289013,0.00036963,0.00259063,0.00160162
Ashkenazi_德国,0.09731880,0.14237730,-0.01440600,-0.04993580,0.01092500,-0.01876940,-0.00197400,-0.00175380,0.00985790,0.01884320,0.00396220,-0.00112390,0.00251230,-0.00266990,-0.00504890,0.00308920,0.00220350,-0.00169770,-0.00077940,-0.00112550,-0.00334410,-0.00269570,0.00087510,0.00138570,0.00081430
Ashkenazi_拉脱维亚,0.09731900,0.13506550,-0.01621650,-0.04376650,0.00677000,-0.01575700,-0.00329000,-0.00403800,0.00490850,0.01348550,0.00194850,0.00172350,0.00646700,0.00213300,-0.00692150,-0.00417700,-0.00612800,-0.00107700,-0.00075450,-0.00575250,-0.00393100,-0.00278200,0.00184850,0.00301250,0.00341300
Ashkenazi_立陶宛,0.09985391,0.13275745,-0.00922236,-0.04037500,0.00948427,-0.01414745,-0.00055545,-0.00117500,0.00606127,0.01370091,0.00154991,-0.00185291,0.00256782,0.00062573,-0.00444173,0.00345945,0.00160009,0.00016118,0.00044555,-0.00317209,-0.00325555,-0.00334973,0.00292445,0.00244282,-0.00105600
Ashkenazi_波兰,0.10011692,0.13684254,-0.00733821,-0.04299937,0.00979658,-0.01540871,-0.00088125,-0.00089425,0.00819808,0.01427508,0.00116387,-0.00059321,0.00288025,0.00016625,-0.00414508,-0.00167396,-0.00376483,0.00003179,-0.00080650,-0.00406454,-0.00267762,-0.00227212,0.00168954,0.00216896,0.00152667
Ashkenazi_罗马尼亚,0.10244100,0.13709600,-0.00622250,-0.04279750,0.01000200,-0.01547850,-0.00376000,-0.00080800,0.00623800,0.01503450,0.00414100,0.00247300,-0.00044600,-0.00041300,-0.00196800,-0.00132600,-0.00365100,0.00069700,-0.00081700,-0.00831650,-0.00380550,-0.00327650,0.00172550,0.00686850,0.00035900
Ashkenazi_俄罗斯,0.10118880,0.13151100,-0.00644880,-0.03827550,0.01037110,-0.01433500,-0.00195050,-0.00018470,0.00654470,0.01405060,0.00112050,0.00029970,0.00214080,0.00033030,-0.00503520,-0.00026510,-0.00121250,-0.00057010,-0.00213670,-0.00312660,-0.00356870,-0.00295530,0.00062860,0.00457880,-0.00122140
Ashkenazi_乌克兰,0.09942445,0.13511615,-0.00550600,-0.04011660,0.01204830,-0.01426525,-0.00109275,0.00011545,0.00777205,0.01293880,0.00080380,0.00011245,0.00241565,0.00052285,-0.00282970,-0.00182970,-0.00432230,-0.00001905,0.00127575,-0.00467715,-0.00312585,-0.00259045,0.00077025,0.00210275,0.00100585
古人类Assyrian,0.09779308,0.13354200,-0.06206775,-0.06441158,-0.03139033,-0.01761658,0.00481758,-0.00607650,-0.02288958,-0.00362950,0.00464158,-0.00242283,0.00553767,-0.00002292,-0.00246575,0.00706033,-0.00179283,0.00112967,0.00254533,-0.00548175,-0.00235008,0.00224625,-0.00066758,-0.00253042,0.00342283
